source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
eclair,network-io,serialization_bug,malformed_input,Info,B_corroborated,Fixed memory leak and reduce memory usage (#365),https://github.com/ACINQ/eclair/releases/tag/v0.2-alpha9
eclair,other,unhandled_error_or_nil,unknown,Info,B_corroborated,Fixed race condition on payment handler init (#1208),https://github.com/ACINQ/eclair/releases/tag/v0.3.3
eclair,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix race condition in router tests (#1392),https://github.com/ACINQ/eclair/releases/tag/v0.4
eclair,key:backup-restore,race_condition,unknown,Info,B_corroborated,c0103170 Fix race condition on early connection failure (#1430),https://github.com/ACINQ/eclair/releases/tag/v0.4.1
eclair,other,race_condition,malicious_peer,Info,B_corroborated,bffb7a3f Fix race condition in integration test (#1564),https://github.com/ACINQ/eclair/releases/tag/v0.5.0
eclair,other,race_condition,malicious_peer,Info,B_corroborated,Fix race condition between outgoing payment and peer disconnection (#1,https://github.com/ACINQ/eclair/releases/tag/v0.5.1
eclair,other,race_condition,malicious_peer,Info,B_corroborated,"Fix race condition between `update_fee` and `shutdown`, which could le",https://github.com/ACINQ/eclair/releases/tag/v0.5.1
eclair,metrics-observability,race_condition,malicious_pairing_session,Info,B_corroborated,9c4ab7d9 Fix HTLC fulfill race condition in integration spec (#1666),https://github.com/ACINQ/eclair/releases/tag/v0.5.1
eclair,network-io,race_condition,malicious_pairing_session,Info,B_corroborated,ea8f94022 Fix potential race condition in node-relay (#1716),https://github.com/ACINQ/eclair/releases/tag/v0.6.0
eclair,other,other,unknown,Info,B_corroborated,"This releases fixes a known vulnerability, makes several performance i",https://github.com/ACINQ/eclair/releases/tag/v0.6.2
eclair,network-io,resource_exhaustion,unknown,Info,C_candidate,"We also make plugins more powerful, introduce mitigations against vari",https://github.com/ACINQ/eclair/releases/tag/v0.9.0
eclair,storage,resource_exhaustion,malicious_pairing_session,Unrated,C_candidate,Update MinFinalCltvExpiryDelta default value and activate wumbo,https://github.com/ACINQ/eclair/pull/1483
eclair,key:derivation,crypto_misuse,malicious_pairing_session,Unrated,B_corroborated,Simplify channel keys management,https://github.com/ACINQ/eclair/pull/3064
eclair,key:derivation,weak_key_generation,malicious_pairing_session,Unrated,B_corroborated,Stop storing commit tx and HTLC txs in channel data,https://github.com/ACINQ/eclair/pull/3099
eclair,key:derivation,signature_verification_flaw,unknown,Unrated,C_candidate,Add low-level taproot helpers,https://github.com/ACINQ/eclair/pull/3086
eclair,test,crypto_misuse,malicious_peer,Unrated,C_candidate,Fix flaky test,https://github.com/ACINQ/eclair/pull/2833
eclair,serialization,other,unknown,Unrated,B_corroborated,Unlock utxos during dual funding failures,https://github.com/ACINQ/eclair/pull/2390
eclair,key:backup-restore,missing_input_validation,malicious_pairing_session,Unrated,C_candidate,Send additional commitment sigs with various feerates,https://github.com/ACINQ/eclair/pull/2251
eclair,serialization,resource_exhaustion,hostile_network_or_rpc,Unrated,C_candidate,Use CLTV as tie-breaker for offered htlc output sorting,https://github.com/ACINQ/eclair/pull/790
eclair,test,missing_replay_protection,malicious_pairing_session,Unrated,B_corroborated,Don't relay buggy extra payments,https://github.com/ACINQ/eclair/pull/2937
eclair,sign:encoding-malleability,crypto_misuse,malicious_pairing_session,Unrated,B_corroborated,Remove the command buffer,https://github.com/ACINQ/eclair/pull/1476
eclair,sign:bitcoin-sighash,other,hostile_network_or_rpc,Unrated,B_corroborated,Bitcoin Core Wallet small refactoring,https://github.com/ACINQ/eclair/pull/1482
eclair,test,missing_origin_authorization,malicious_pairing_session,Unrated,C_candidate,Smarter relay logic,https://github.com/ACINQ/eclair/pull/1011
edge,transport:deeplink,user_deception,malicious_deeplink_or_qr,Info,B_corroborated,fixed: Security check notification not reappearing after dismissal,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L136
edge,network-io,other,hostile_network_or_rpc,Info,B_corroborated,fixed: Fixed crash from mishandling transactions without spendTargets ,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L305
edge,other,other,unknown,Info,B_corroborated,fixed: `NotificationCenterScene` could crash if there was an undismiss,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L401
edge,other,race_condition,unknown,Info,B_corroborated,fixed: Crash on `StakeOverviewScene`,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L459
edge,other,race_condition,unknown,Info,B_corroborated,fixed: Fix race condition between reading and writing account settings,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L460
edge,other,improper_state_update,unknown,Info,B_corroborated,fixed: Crash when retrieving `exchangeRates` in some situations when n,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L522
edge,transport:deeplink,user_deception,malicious_deeplink_or_qr,Info,B_corroborated,fixed: Crash when archiving a wallet that recently accessed the trade ,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L667
edge,other,race_condition,unknown,Info,B_corroborated,fixed: Handle race condition when navigating to a token's transaction ,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L691
edge,ui:display-integrity,user_deception,unknown,Info,B_corroborated,fixed: Crash on HomeScene when logging while in airplane mode,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L720
edge,sign:encoding-malleability,missing_input_validation,unknown,Info,C_candidate,added: Sentry SDK for crash reporting,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L866
edge,key:backup-restore,other,unknown,Info,B_corroborated,removed: Bugsnag for crash reporting,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L883
edge,network-io,other,unknown,Info,B_corroborated,fixed: 'tokenId' related crash on Send scene under certain conditions,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L954
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,fixed: Crash in react-native-linear-gradient when app built with Xcode,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1182
edge,other,other,unknown,Info,B_corroborated,fixed: Turning off 'Dark Mode' causes crash,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1227
edge,other,missing_input_validation,unknown,Info,B_corroborated,fixed: Crash entering spending limits settings,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1253
edge,transport:walletconnect,other,malicious_pairing_session,Info,B_corroborated,fixed: Do not crash if BigInt is not present,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1283
edge,other,other,unknown,Info,B_corroborated,fixed: Send scene crash due to null spending limits,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1331
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,fixed: Prevent crash when entering Markets scene,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1383
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,fixed: prevent crash on transaction history scene when custom token is,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1415
edge,network-io,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fixed: Race condition during re-sync causing impartial processor data ,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1469
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix crash when a gui plugin isn't present,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1511
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,fixed: Do not crash when accessing EdgeAccount.username on an account ,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1593
edge,transport:walletconnect,improper_state_update,malicious_pairing_session,Info,B_corroborated,fixed: Crash in createPrivateKey for EosTools,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1861
edge,ui:display-integrity,user_deception,malformed_input,Info,B_corroborated,Fix potential crash when migrating custom tokens,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1885
edge,ui:display-integrity,user_deception,unknown,Info,B_corroborated,Android: Fix occasional crash when refocusing app,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1889
edge,transport:provider-injection,other,unknown,Info,B_corroborated,Fix potential crash when connecting addresses to FIO names,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1919
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,EVM: Fix race condition of undefined balance for ETH-based currencies,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1936
edge,other,other,unknown,Info,B_corroborated,Fix crash when staking or unstaking FIO,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L1972
edge,transport:provider-injection,other,phishing_site,Info,B_corroborated,FIO: Fix crash when user has no remaining bundled transactions,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2254
edge,other,other,unknown,Info,B_corroborated,Fix potential crash on transaction details scene,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2317
edge,transport:provider-injection,other,malicious_deeplink_or_qr,Info,B_corroborated,Fix crash on deeplink,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2446
edge,transport:provider-injection,other,malicious_deeplink_or_qr,Info,B_corroborated,Fix crash when tapping on wallet very shortly after login,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2447
edge,other,other,unknown,Info,B_corroborated,Fix crash when tapping on a wallet that is still loading,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2489
edge,key:storage,race_condition,malicious_local_app,Info,B_corroborated,Fix crash when checking if localized amount is equal to zero,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2697
edge,key:storage,race_condition,malicious_local_app,Info,B_corroborated,Fix for race condition that resulted in setting the local token file m,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2700
edge,key:memory-hygiene,weak_key_generation,unknown,Info,B_corroborated,Fix crash related to wallet files and logout race condition,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2730
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,fixed: Avoid an internal crash on logout while reloading addresses.,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2742
edge,ui:display-integrity,user_deception,unknown,Info,B_corroborated,Fix incorrect spend race condition,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2789
edge,other,crypto_misuse,unknown,Info,B_corroborated,Fix react-native-share crash on iOS 10 devices,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3086
edge,other,unsafe_initialization_or_upgrade,unknown,High,A_authoritative,Fix crash when cancelling high fee modal,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3166
edge,other,unsafe_initialization_or_upgrade,malicious_deeplink_or_qr,Info,B_corroborated,rn: Fix the crash in the QR-login modal,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3258
edge,other,other,unknown,Info,B_corroborated,Fix crash when attempting to send without an exchange rate present,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3280
edge,key:entropy-rng,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix memory leak in WalletProgressIconComponent,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3350
edge,ui:transaction-preview,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix a possible race condition where the last queried block height is s,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3380
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Add crash and breadcrumb methods to EdgeLog for crash reporting,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3431
edge,network-io,unsafe_initialization_or_upgrade,unknown,Info,C_candidate,Add additional log types crash and breadcrumb,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3440
edge,network-io,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Disable the password recovery email on Android. This works around a tr,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3446
edge,crypto-primitives,crypto_misuse,unknown,Info,B_corroborated,Fix a crash when initiating password recovery.,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3483
edge,other,other,unknown,Info,B_corroborated,Fix crash when adding a Fio name,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3598
edge,key:backup-restore,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix the OTP backup code modal crash,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3656
edge,transport:provider-injection,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Re-worked transaction export on Android and fixed crash,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3827
edge,network-io,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,(fix) Don't crash when using a barcode to log into accounts with pendi,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3830
edge,other,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,rn: Fix a crash when rendering the SecondaryButton. This would occur w,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3852
edge,platform:auth-lock,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,Fix a race condition that could lead to an infinite login loop,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3885
edge,approval:allowance,unsafe_initialization_or_upgrade,unknown,Info,B_corroborated,(feature) Add a login voucher system. When a new device tries to log i,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L3921
edge,other,other,unknown,Info,B_corroborated,Fix flipinput crash on max spend Android,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L4105
edge,other,other,unknown,Info,B_corroborated,Fix flipinput crash on Android,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L4109
edge,transport:provider-injection,unsafe_initialization_or_upgrade,malicious_deeplink_or_qr,Info,B_corroborated,Fix white screen crash on settings screen,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L4254
edge,network-io,missing_input_validation,unknown,Info,B_corroborated,Fixed crash when Etherscan API returned text rather than a number by a,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L4260
edge,other,other,unknown,Info,B_corroborated,Fix Firebase tracking crash bug.,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L4330
edge,key:derivation,other,malformed_input,Info,B_corroborated,Fix crash on large accounts when tapping top right menu button immedia,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L4431
